"filename", "language", "YAML", "Markdown", "JSON", "Go Module File", "HTML", "Go Checksum File", "JavaScript", "TypeScript", "Go", "JSON with Comments", "Shell Script", "Docker", "vue", "MS SQL", "XML", "TypeScript JSX", "PostCSS", "Ignore", "comment", "blank", "total"
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/revision_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 181
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/revision_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 24, 299
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/risk_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 74, 641
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/risk_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 494
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/risk_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 131
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/risk_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 24, 301
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/role_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 74, 573
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/role_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 508
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/role_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 133
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/role_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 24, 301
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/rollout_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 3342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 357, 519, 4218
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/rollout_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 1032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 1092
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/rollout_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 47, 993
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/rollout_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 38, 592
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/setting_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 2777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 445, 3378
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/setting_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 350
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/setting_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41, 859
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/setting_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 20, 214
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/sheet_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 89, 702
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/sheet_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 22, 472
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/sheet_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 175
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/sheet_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 22, 256
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/sql_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 2227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 355, 2784
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/sql_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 695
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/sql_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 688
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/sql_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 28, 335
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/subscription_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 73, 828
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/subscription_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 232
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/subscription_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 115
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/subscription_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 18, 176
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/user_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 119, 1002
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/user_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 31, 727
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/user_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 251
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/user_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 30, 431
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/actuator_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 22, 247
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/audit_log_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 147
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/auth_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 16, 146
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/cel_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 16, 145
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/changelist_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 22, 249
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/database_catalog_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 16, 148
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/database_group_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 22, 249
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/database_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 40, 543
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/group_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 24, 280
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/idp_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 24, 283
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/instance_role_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 147
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/instance_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 38, 511
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/issue_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 36, 475
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/org_policy_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 22, 247
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/plan_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 28, 342
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/project_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 42, 579
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/release_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 28, 348
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/review_config_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 22, 249
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/revision_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 22, 247
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/risk_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 22, 244
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/role_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 22, 244
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/rollout_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 36, 477
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/setting_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 18, 180
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/sheet_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 20, 212
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/sql_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 24, 274
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/subscription_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 16, 151
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/user_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 28, 347
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/worksheet_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 24, 304
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/v1connect/workspace_service.connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 147
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/worksheet_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 96, 798
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/worksheet_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 620
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/worksheet_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 182
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/worksheet_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 26, 365
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/workspace_service.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 74
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/workspace_service.pb.gw.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 16, 254
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/workspace_service_equal.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5
"/Users/changzechuan/DBMSProjects/bytebase/backend/generated-go/v1/workspace_service_grpc.pb.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 18, 172
"/Users/changzechuan/DBMSProjects/bytebase/backend/metric/collector/docs.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/changzechuan/DBMSProjects/bytebase/backend/metric/collector/instance_count.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 47
"/Users/changzechuan/DBMSProjects/bytebase/backend/metric/collector/issue_count.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 38
"/Users/changzechuan/DBMSProjects/bytebase/backend/metric/collector/project_count.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 38
"/Users/changzechuan/DBMSProjects/bytebase/backend/metric/collector/user_count.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 51
"/Users/changzechuan/DBMSProjects/bytebase/backend/metric/metric.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 50
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.0/0000##migrate_ddl_dml_mix_rule.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 25
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.0/0001##disable_ddl_dml.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.1/0000##sheet_blob.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 6, 26
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.1/0001##backfill_postgres_database_tenant_mode.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.1/0002##rename_project_querier.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 4, 56
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.1/0003##deployment_config_use_proto.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 25
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.10/0000##migrate_instance_metadata.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 6, 1, 34
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.10/0001##migrate_setting_policy.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 5, 3, 74
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.10/0002##drop_data_source_table.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.10/0003##remove_deprecated_vcs_permissions.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 17
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.10/0004##migrate_disable_copy_data_policy.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 6, 3, 46
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.10/0005##migrate_restrict_issue_creation_for_sql_review_policy.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 4, 2, 34
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.10/0006##migrate_enforce_sql_review_to_project.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 4, 2, 24
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.10/0007##remove_exporter_role.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 4, 0, 58
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.10/0008##remove_exporter_permission.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 0, 8
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0000##cleanup_rollout_policy_issue_roles.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 1, 7
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0001##migrate_task_type.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 8, 6, 29
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0002##refactor_plan_config.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 1, 2, 40
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0003##migrate_changelog_type.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 10, 6, 40
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0004##migrate_cel_attribute_names.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 53, 6, 288
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0005##add_default_rollout_policy_checkers.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 2, 1, 16
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0006##remove_row_limit.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 29, 2, 82
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0007##cleanup_workspace_iam_policy.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 18, 3, 121
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0008##migrate_approval_flow.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 47, 5, 144
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0009##migrate_risk_level_to_enum.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 27, 8, 83
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0010##rename_db_group_placeholder_to_name.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 2, 7
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0011##backfill_default_rollout_policy.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 2, 2, 33
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0012##add_approval_template_id.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 42, 7, 152
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0013##fix_row_limit.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 29, 2, 82
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0014##migrate_release_migration_type.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 6, 2, 19
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0015##remove_disabled_sql_review_rules.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 16, 2, 37
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0016##convert_webhook_enums.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 3, 3, 34
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.11/0017##migrate_webhook_to_payload.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 4, 3, 23
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.2/0000##stage_deployment_id.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.2/0001##changelog.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 10, 45
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.2/0002##backfill_changelog.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 6, 6, 111
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.2/0003##catalog.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.2/0004##role_perm_change_history.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"/Users/changzechuan/DBMSProjects/bytebase/backend/migrator/migration/3.2/0005##remove_task_version.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
